wt,image_id,time,style,gender,survey_id
W,19433,00,oriental,W,000631
W,15058,00,ecology,W,153990
W,04067,80,bodyconscious,W,078952
W,15093,50,ivy,M,142774
W,15219,50,ivy,M,068872
W,31559,90,kitsch,W,152830
W,24811,60,mods,M,118323
W,24769,60,mods,M,150152
W,15219,50,ivy,M,118436
W,02424,50,feminine,W,129722
W,24640,00,metrosexual,M,142879
W,07688,70,disco,W,132579
W,16259,80,bold,M,023860
W,09797,50,ivy,M,149462
W,24717,60,mods,M,198959
W,31790,00,metrosexual,M,005231
W,00047,70,hippie,M,213041
W,29046,90,hiphop,M,019332
T,17801,19,normcore,M,233713
W,06629,90,hiphop,M,092180
W,25518,60,mods,M,161453
W,00071,50,ivy,M,160849
W,12032,50,feminine,W,152868
W,06915,00,metrosexual,M,115784
W,00580,60,minimal,W,008132
W,05321,80,bodyconscious,W,131037
W,03842,50,feminine,W,199518
W,16423,90,hiphop,M,102374
W,23983,60,mods,M,162699
W,05757,70,military,W,029883
W,06429,60,minimal,W,121440
W,00093,70,hippie,M,218028
W,11042,10,sportivecasual,M,089110
W,06015,80,powersuit,W,123796
W,16154,10,sportivecasual,M,137578
W,08477,19,normcore,W,131689
W,01759,19,normcore,M,129548
W,16281,70,hippie,M,027121
W,20369,90,lingerie,W,152872
W,00250,00,cityglam,W,086527
W,17939,80,bold,M,145557
W,07755,50,feminine,W,016410
W,28652,10,sportivecasual,M,147867
W,07125,60,mods,M,144682
W,24142,60,mods,M,147337
W,07384,50,feminine,W,171225
W,20873,70,hippie,M,219135
W,02696,60,mods,M,031914
W,04684,90,hiphop,M,122203
W,08444,80,bodyconscious,W,104859
W,17310,70,hippie,M,137566
W,10518,50,feminine,W,114494
W,19752,70,punk,W,043598
W,11253,80,bodyconscious,W,095078
W,10952,60,minimal,W,005108
W,61163,80,powersuit,W,171153
W,09835,50,ivy,M,021907
W,28915,19,normcore,M,188057
W,17639,00,metrosexual,M,047119
W,40542,90,hiphop,M,144369
W,24122,50,ivy,M,155955
W,02741,50,ivy,M,120590
W,09686,90,hiphop,W,110936
W,27848,50,ivy,M,148028
W,48362,60,popart,W,164003
W,18663,19,normcore,W,127617
W,16010,80,bold,M,091829
W,16505,10,sportivecasual,M,014619
W,07586,60,minimal,W,119664
W,12581,70,hippie,M,088687
W,16688,00,metrosexual,M,155227
W,12843,19,normcore,M,129531
W,16401,00,metrosexual,M,109393
W,03561,00,cityglam,W,133948
W,07447,50,feminine,W,018118
W,19138,90,kitsch,W,086526
W,41158,10,sportivecasual,W,109685
W,15287,60,mods,M,061321
W,21487,70,punk,W,136842
W,01318,10,athleisure,W,117909
W,18977,50,feminine,W,132410
W,16428,90,hiphop,M,089099
W,09479,70,hippie,W,063329
W,25206,80,bold,M,108739
W,12189,60,mods,M,149961
T,21986,70,hippie,M,233675
W,02567,10,sportivecasual,W,128627
W,09359,70,disco,W,135107
W,17747,80,bold,M,233709
W,16390,10,sportivecasual,M,118401
W,52231,50,ivy,M,108753
W,15257,00,metrosexual,M,055663
W,09524,50,classic,W,134131
W,18309,50,classic,W,131257
W,09765,50,ivy,M,084089
W,05202,10,sportivecasual,W,001348
W,24573,00,metrosexual,M,121128
W,14211,60,minimal,W,018849
W,39812,90,kitsch,W,111901
W,03996,70,punk,W,022834
W,07862,00,cityglam,W,103750
W,02723,80,bold,M,144643
W,14901,90,kitsch,W,045223
W,19335,50,feminine,W,230432
W,00103,70,hippie,M,125586
W,25045,70,hippie,M,199861
W,16777,60,mods,M,104351
W,11680,00,cityglam,W,036275
W,32233,00,metrosexual,M,218129
W,30753,50,ivy,M,144123
W,02345,60,space,W,135542
W,12686,80,bold,M,026623
W,08063,90,hiphop,W,164253
W,19014,90,kitsch,W,126994
W,03643,00,cityglam,W,083886
W,20862,80,bold,M,112388
W,26992,90,hiphop,M,136108
W,09157,60,mods,M,062234
W,52548,50,ivy,M,200759
W,14866,50,classic,W,076464
W,16412,10,sportivecasual,M,138043
W,09770,60,mods,M,035320
W,15623,70,hippie,M,139099
W,24151,60,mods,M,159215
W,08140,50,feminine,W,120398
W,13444,50,classic,W,128497
W,02962,10,sportivecasual,M,063761
W,10554,80,bodyconscious,W,095095
W,15720,80,bold,M,054559
W,47546,60,minimal,W,032033
W,21401,00,metrosexual,M,147566
W,13018,50,feminine,W,127114
W,19994,50,feminine,W,170685
W,14791,70,hippie,W,207048
W,16777,60,mods,M,137590
W,12547,90,hiphop,M,039753
W,03771,00,oriental,W,047441
W,30292,60,mods,M,168634
W,12099,80,bold,M,230272
W,01490,60,mods,M,054934
W,66114,50,ivy,M,183359
W,15596,70,hippie,M,101929
W,15823,90,hiphop,M,018934
W,11640,19,normcore,W,132409
W,07384,50,feminine,W,088813
W,24217,70,hippie,M,224887
W,02742,60,mods,M,146704
W,24101,50,ivy,M,176356
W,09460,50,feminine,W,035707
W,15527,90,hiphop,M,144344
W,01428,10,sportivecasual,M,120804
W,25020,90,hiphop,M,045550
W,02816,60,mods,M,144666
W,05688,90,lingerie,W,041597
W,32384,00,metrosexual,M,062213
W,15477,00,metrosexual,M,028657
W,05586,80,bodyconscious,W,089393
W,40322,60,space,W,209406
W,10543,19,lounge,W,101793
W,03082,50,feminine,W,052490
W,25471,70,hippie,M,044863
W,03825,90,lingerie,W,024601
W,11303,50,feminine,W,081647
W,00041,70,hippie,M,001550
W,16365,70,hippie,M,014472
W,16619,90,hiphop,M,146149
W,24080,00,metrosexual,M,144828
W,12635,70,hippie,M,147663
W,24775,60,mods,M,203724
W,04555,00,metrosexual,M,208920
W,24590,60,mods,M,092573
W,16341,60,mods,M,053267
W,17576,60,mods,M,080345
W,04307,60,mods,M,081352
W,16541,50,ivy,M,084097
W,15466,19,normcore,M,114452
W,15856,60,mods,M,119456
W,03582,19,normcore,W,127244
W,09233,60,mods,M,209062
W,12805,50,ivy,M,067917
W,01329,19,lounge,W,135475
W,15080,50,ivy,M,145165
W,03112,80,bodyconscious,W,105738
W,18549,60,minimal,W,115206
W,08525,90,lingerie,W,007925
W,14602,00,oriental,W,007127
W,53112,90,lingerie,W,174328
W,12685,90,hiphop,M,037490
W,16350,10,sportivecasual,W,104488
W,03736,90,lingerie,W,120394
W,05472,10,sportivecasual,W,135273
W,19192,60,minimal,W,129438
W,02023,80,bodyconscious,W,116584
W,19165,00,cityglam,W,134425
W,07312,19,normcore,M,142323
W,04319,90,hiphop,M,116164
W,10561,50,classic,W,134758
W,16677,70,hippie,M,025524
W,20595,90,kitsch,W,234150
W,09771,60,mods,M,207707
W,24746,60,mods,M,142974
W,08589,80,bodyconscious,W,061718
W,12462,90,hiphop,M,085372
W,08040,90,kitsch,W,122832
W,52526,50,ivy,M,193493
W,17365,90,hiphop,M,016793
W,15359,50,ivy,M,140385
W,10950,60,minimal,W,132807
W,13465,80,powersuit,W,016917
W,34420,10,sportivecasual,W,056955
W,03623,70,punk,W,134645
W,42248,70,punk,W,099821
W,15388,00,metrosexual,M,059311
W,24903,80,bold,M,075918
W,55529,10,sportivecasual,W,099800
W,14874,50,feminine,W,198809
W,71921,60,mods,M,233682
W,16157,70,hippie,M,024265
W,10107,60,mods,M,149554
W,06781,70,hippie,M,129518
W,15186,50,ivy,M,137580
W,15140,80,bold,M,138791
W,04012,80,bodyconscious,W,123073
W,30660,00,ecology,W,003021
W,24846,80,bold,M,145134
W,32445,60,mods,M,212206
W,04972,90,kitsch,W,016975
W,55996,90,lingerie,W,203961
W,15343,50,ivy,M,111722
W,05502,00,ecology,W,117949
W,25869,90,hiphop,M,043575
W,40689,80,bodyconscious,W,137317
W,24832,80,bold,M,147464
T,00893,90,hiphop,W,200546
W,18943,80,powersuit,W,112213
W,56363,10,sportivecasual,M,052701
W,09901,70,military,W,126753
W,09785,19,normcore,M,120821
W,12896,60,mods,M,123394
W,14195,00,cityglam,W,137994
W,02403,70,punk,W,129439
W,02937,10,sportivecasual,M,089093
W,31061,80,bold,M,104676
W,02748,19,genderless,W,134889
W,08444,80,bodyconscious,W,122998
W,18508,50,feminine,W,012123
W,01389,10,sportivecasual,W,120388
W,17853,10,sportivecasual,M,000471
W,16539,50,ivy,M,109529
W,16180,50,ivy,M,020998
W,17311,60,mods,M,154736
W,11269,60,popart,W,040856
W,04499,10,sportivecasual,M,150482
W,12569,50,ivy,M,084064
W,27194,10,sportivecasual,M,146142
W,14099,50,classic,W,222352
W,25543,60,mods,M,205397
W,28338,80,powersuit,W,154046
W,04302,50,ivy,M,142341
W,16806,00,metrosexual,M,094060
W,34623,10,sportivecasual,W,006506
W,09771,60,mods,M,077158
W,15192,00,metrosexual,M,044156
W,14213,80,bodyconscious,W,131891
W,14544,00,cityglam,W,087107
W,06909,50,ivy,M,137672
W,24838,70,hippie,M,053478
W,13363,80,powersuit,W,125038
W,06396,10,sportivecasual,W,072423
W,15780,70,hippie,M,137674
W,01752,00,metrosexual,M,088665
W,12402,00,metrosexual,M,133379
W,03717,10,athleisure,W,086553
W,15083,50,ivy,M,140552
W,19935,50,feminine,W,171938
W,19312,00,oriental,W,130197
W,06805,90,hiphop,M,012662
W,51180,00,metrosexual,M,179656
T,03772,90,hiphop,M,196769
W,29171,90,hiphop,M,070992
W,17611,19,normcore,M,146152
W,18943,80,powersuit,W,066420
W,17143,19,normcore,M,151908
W,06759,90,hiphop,M,230072
W,00073,50,ivy,M,047106
W,03000,19,normcore,M,118696
W,10222,00,oriental,W,115901
W,08156,60,space,W,127744
W,16223,80,bold,M,076917
W,13399,90,kitsch,W,134803
W,01514,90,hiphop,M,000478
W,01490,60,mods,M,107117
W,26133,60,mods,M,118798
W,05320,80,bodyconscious,W,004335
W,16673,70,hippie,M,092972
W,01853,60,mods,M,087661
W,08301,10,athleisure,W,128841
W,14799,80,powersuit,W,129415
W,60214,10,sportivecasual,M,233704
W,12793,50,ivy,M,044474
W,02844,90,hiphop,M,092974
W,05353,80,bodyconscious,W,134712
W,08285,19,normcore,W,023706
W,02140,10,sportivecasual,W,047434
W,12708,50,ivy,M,040239
W,30591,50,ivy,M,057257
W,24020,60,mods,M,158034
W,46907,80,powersuit,W,158675
W,02244,60,space,W,014768
W,15820,70,hippie,M,000492
W,51973,70,hippie,M,186315
W,02012,00,oriental,W,026924
W,57822,90,hiphop,M,060222
W,13163,90,kitsch,W,123007
W,28377,80,bold,M,092591
W,10779,50,ivy,M,149401
W,15426,80,bold,M,005337
W,00493,50,ivy,M,025547
W,24103,50,ivy,M,151960
W,14488,60,minimal,W,076598
W,14055,60,minimal,W,010779
W,03580,60,minimal,W,047526
W,08156,60,space,W,123029
W,32459,50,ivy,M,144698
W,47251,70,hippie,W,096366
W,09007,19,normcore,W,117943
W,06550,50,ivy,M,148161
W,32248,80,powersuit,W,146856
W,05770,10,sportivecasual,W,087017
W,00333,70,hippie,W,207319
W,06791,00,metrosexual,M,083104
W,17741,80,bold,M,001320
W,07012,00,metrosexual,M,211447
W,27850,50,ivy,M,048685
W,18454,50,classic,W,179696
W,09479,70,hippie,W,066319
W,19192,60,minimal,W,129209
W,08674,80,bodyconscious,W,029616
W,15172,00,metrosexual,M,148325
W,02728,60,mods,M,103970
W,41444,60,space,W,094530
W,07090,10,sportivecasual,M,038240
W,07292,19,normcore,M,125575
W,47960,60,popart,W,163293
W,10823,50,ivy,M,055666
W,24775,60,mods,M,163160
W,06083,80,bodyconscious,W,131013
W,17017,10,sportivecasual,M,107130
W,08639,10,sportivecasual,W,119652
W,08480,19,normcore,W,126997
W,24474,70,hippie,M,229292
W,43573,90,hiphop,W,093324
W,06863,60,mods,M,080320
W,24958,90,hiphop,M,040826
W,13305,80,powersuit,W,135163
W,03569,10,sportivecasual,W,130039
W,07675,80,bodyconscious,W,093214
W,15631,80,bold,M,154746
W,32797,90,hiphop,M,153147
W,06631,19,normcore,M,148027
W,24109,60,mods,M,016161
W,14570,60,minimal,W,036685
W,06922,00,metrosexual,M,121339
W,28377,80,bold,M,076700
W,18458,50,classic,W,176614
W,16203,90,hiphop,M,047118
W,06448,10,sportivecasual,W,116571
W,30485,70,hippie,M,119323
W,14647,60,minimal,W,201705
W,28722,10,sportivecasual,M,181222
W,27692,70,hippie,M,144725
W,16606,90,hiphop,M,137493
W,01389,10,sportivecasual,W,131927
W,15519,90,hiphop,M,023354
W,16452,70,hippie,M,086180
W,14488,60,minimal,W,033392
W,06540,00,metrosexual,M,152390
W,40689,80,bodyconscious,W,088272
W,10337,50,feminine,W,065118
W,09686,90,hiphop,W,077632
W,12123,80,bold,M,036181
W,08717,70,military,W,150303
W,13689,80,bodyconscious,W,131768
W,12124,80,bold,M,093398
W,24084,70,hippie,M,148338
W,24109,60,mods,M,068865
W,05303,00,cityglam,W,083730
W,05227,70,punk,W,087977
W,14930,50,classic,W,101116
W,02150,19,normcore,W,116564
W,12458,50,ivy,M,129549
W,03504,60,popart,W,198378
W,18618,80,powersuit,W,130511
W,05254,90,hiphop,W,110756
W,34247,70,hippie,W,170060
W,04117,60,minimal,W,006205
W,06563,70,hippie,M,036329
W,07834,70,disco,W,058488
W,19236,90,grunge,W,080524
W,15016,50,feminine,W,170016
W,20317,60,mods,M,198644
W,02054,80,bodyconscious,W,120234
W,11027,70,hippie,M,197939
W,02073,70,punk,W,103188
W,13631,90,hiphop,W,036307
W,08156,60,space,W,127628
W,07093,50,ivy,M,048677
W,15295,60,mods,M,018011
W,10823,50,ivy,M,141060
W,07324,50,ivy,M,069374
W,24103,50,ivy,M,152768
W,07350,00,metrosexual,M,145584
W,18495,50,feminine,W,098038
W,17529,70,hippie,M,105566
W,17706,70,hippie,M,176865
W,02567,10,sportivecasual,W,125008
W,19531,00,oriental,W,043593
T,08306,10,sportivecasual,W,108367
W,32833,80,bold,M,156410
W,03125,80,bodyconscious,W,075212
W,09686,90,hiphop,W,112306
W,25280,90,hiphop,M,067613
W,60553,00,cityglam,W,173198
W,12345,80,bold,M,120435
W,12189,60,mods,M,204398
W,00813,10,sportivecasual,M,096003
W,05894,90,hiphop,M,144119
W,15224,50,ivy,M,163150
W,01792,00,metrosexual,M,202618
W,24449,00,metrosexual,M,148266
W,28237,90,hiphop,M,147824
W,21898,80,bodyconscious,W,155616
W,24515,70,hippie,M,147380
W,08345,00,ecology,W,134755
W,02726,00,metrosexual,M,153273
W,02100,00,oriental,W,130055
W,15153,70,hippie,M,150837
W,15472,70,hippie,M,113958
W,01390,10,sportivecasual,W,123001
W,02834,60,mods,M,094240
W,20669,60,minimal,W,155598
W,24309,50,ivy,M,160874
W,07093,50,ivy,M,140968
W,00889,19,normcore,M,084088
W,17947,00,metrosexual,M,094035
W,05258,90,kitsch,W,130045
W,02424,50,feminine,W,080846
W,12228,80,bold,M,193429
W,15828,90,hiphop,M,051286
W,28449,10,sportivecasual,M,189470
W,21868,00,ecology,W,099791
W,01424,70,hippie,M,126637
W,25208,10,sportivecasual,M,107113
W,19537,60,popart,W,117929
W,17535,70,hippie,M,183805
W,19165,00,cityglam,W,119643
W,10212,60,space,W,109447
W,28379,10,sportivecasual,M,112548
W,02086,19,normcore,W,097406
W,25294,70,hippie,M,185979
W,03952,70,hippie,W,134801
W,16092,80,bold,M,055652
W,07133,60,mods,M,215259
W,45743,70,punk,W,197772
W,10523,00,ecology,W,047416
W,34159,10,athleisure,W,159483
W,00091,90,hiphop,M,135064
W,15635,70,hippie,M,091558
W,16903,60,mods,M,040590
W,08877,10,athleisure,W,091512
W,16289,80,bold,M,135850
W,08634,00,cityglam,W,168989
W,16639,00,metrosexual,M,124057
W,19553,00,ecology,W,085690
W,02834,60,mods,M,056517
W,07078,10,sportivecasual,M,126684
W,13240,60,space,W,031805
W,02739,50,ivy,M,098835
W,12874,60,mods,M,023059
W,12866,60,mods,M,114762
W,43003,10,sportivecasual,W,140474
W,10805,80,bold,M,137592
W,02428,80,bodyconscious,W,058774
W,26288,70,hippie,M,151037
W,26397,70,hippie,M,156376
W,06953,10,sportivecasual,M,101933
W,12656,00,metrosexual,M,114108
W,28066,80,bodyconscious,W,049779
W,06811,60,mods,M,053032
W,10950,60,minimal,W,062563
W,24406,00,metrosexual,M,144653
W,01518,70,hippie,M,120634
W,22928,10,sportivecasual,M,149407
W,07025,10,sportivecasual,M,116150
W,24317,70,hippie,M,075925
W,24072,19,normcore,M,030692
W,12593,00,metrosexual,M,023862
W,14544,00,cityglam,W,129213
W,15172,00,metrosexual,M,129538
W,30443,60,mods,M,149669
W,16516,90,hiphop,M,138049
W,08765,60,space,W,090511
W,00625,80,bodyconscious,W,134745
W,16651,60,mods,M,017321
W,04630,00,metrosexual,M,104670
W,16066,80,bold,M,094258
W,15878,80,bold,M,180353
W,15262,60,mods,M,212484
W,02979,19,normcore,M,150742
W,02693,70,hippie,M,186886
W,06633,50,ivy,M,060372
W,02456,10,sportivecasual,W,134219
W,08898,10,athleisure,W,126416
W,09250,50,ivy,M,091316
W,07114,19,normcore,M,104647
W,02765,70,hippie,M,152353
W,02890,19,normcore,M,135075
W,13515,80,powersuit,W,116437
W,17544,90,hiphop,M,077822
W,31416,70,hippie,W,094266
W,19270,90,grunge,W,123291
W,15823,90,hiphop,M,037321
W,04237,60,mods,M,145141
W,14444,80,bodyconscious,W,129965
W,25235,60,mods,M,006916
W,05805,60,minimal,W,087037
W,47873,70,punk,W,198038
W,00437,19,normcore,W,109436
W,10183,00,oriental,W,025235
W,05202,10,sportivecasual,W,003683
W,07220,19,normcore,M,093018
W,15949,80,bold,M,232888
W,00400,60,minimal,W,028778
W,00856,10,sportivecasual,M,164121
W,10058,60,mods,M,215267
W,26595,80,bold,M,020968
W,24765,60,mods,M,199302
W,50640,00,oriental,W,019902
W,00568,60,minimal,W,125760
W,13323,00,ecology,W,030845
W,12813,50,ivy,M,071254
W,06800,70,hippie,M,031923
W,14787,60,minimal,W,132403
W,03504,60,popart,W,123886
T,13709,90,hiphop,W,203977
W,02258,00,ecology,W,005968
W,27903,50,ivy,M,154726
W,25527,00,metrosexual,M,011037
W,12869,19,normcore,M,048456
W,09136,60,mods,M,148087
W,40177,60,popart,W,001724
W,09765,50,ivy,M,136831
W,09011,10,sportivecasual,W,053338
W,64036,10,athleisure,W,172706
W,00609,50,feminine,W,173420
W,02106,60,minimal,W,119489
W,52548,50,ivy,M,227069
W,29169,10,sportivecasual,M,148998
W,16085,80,bold,M,138222
W,03405,90,kitsch,W,134754
W,05628,00,cityglam,W,040885
W,16406,70,hippie,M,118046
W,12298,70,hippie,M,213169
W,15442,70,hippie,M,133706
W,00076,50,ivy,M,003399
W,04206,60,mods,M,055574
W,24637,80,bold,M,043172
W,06439,50,feminine,W,089145
W,15716,90,hiphop,M,044244
W,16694,00,metrosexual,M,014077
W,17174,50,ivy,M,048881
W,06195,10,sportivecasual,M,092828
W,10429,60,minimal,W,006330
W,24973,90,hiphop,M,035348
W,17553,19,normcore,M,129540
W,17855,90,hiphop,M,143635
W,01321,10,athleisure,W,134723
W,22239,60,space,W,146562
W,06514,80,bold,M,149879
W,23709,80,bold,M,142727
W,15794,90,hiphop,M,121665
W,32500,19,normcore,M,118721
W,00350,19,normcore,W,110947
W,05751,10,sportivecasual,W,008579
W,13859,10,athleisure,W,128478
W,25364,19,normcore,M,147102
W,16219,70,hippie,M,090570
W,12383,80,bold,M,035446
W,22239,60,space,W,152869
W,02669,50,ivy,M,049388
W,18709,50,classic,W,178487
W,07114,19,normcore,M,182513
W,02714,00,metrosexual,M,122204
W,09280,19,normcore,M,146168
W,03474,70,military,W,018103
W,24159,60,mods,M,165620
W,43003,10,sportivecasual,W,009349
W,08869,10,sportivecasual,W,066389
W,49853,00,oriental,W,152840
W,08983,19,normcore,W,117926
W,31790,00,metrosexual,M,022244
W,06211,10,sportivecasual,M,118409
W,16695,19,normcore,M,101909
W,29545,90,hiphop,M,160837
W,03599,70,punk,W,089400
W,12748,50,ivy,M,026139
W,32595,60,mods,M,159761
W,16452,70,hippie,M,034827
W,60210,10,sportivecasual,M,190094
W,09531,80,bodyconscious,W,063371
W,30443,60,mods,M,209085
W,15287,60,mods,M,191618
W,06889,90,hiphop,M,109226
W,15217,00,metrosexual,M,147116
W,05064,70,military,W,135228
W,03477,80,powersuit,W,110935
W,11108,00,metrosexual,M,148705
W,10621,80,bodyconscious,W,023634
W,30413,19,normcore,M,144688
W,12233,80,bold,M,231489
W,16027,10,sportivecasual,M,096761
W,28801,19,normcore,M,051233
W,08287,90,kitsch,W,008702
W,30559,50,ivy,M,044673
W,15658,00,metrosexual,M,105561
W,15576,70,hippie,M,177610
W,04741,90,hiphop,M,137659
W,16180,50,ivy,M,100083
W,06263,19,normcore,M,095315
W,24361,60,mods,M,162968
W,26453,70,hippie,M,185199
W,18917,50,classic,W,019419
W,01413,10,sportivecasual,M,147667
W,15569,70,hippie,M,001978
W,24348,70,hippie,M,148777
W,24020,60,mods,M,101059
W,14444,80,bodyconscious,W,133304
W,09109,10,sportivecasual,W,084785
W,06564,00,metrosexual,M,138389
W,08733,90,grunge,W,125847
W,18902,50,feminine,W,129428
T,11672,00,ecology,W,139060
W,32387,90,hiphop,M,148762
W,26201,50,ivy,M,179293
W,06567,00,metrosexual,M,047144
W,30134,10,sportivecasual,M,142722
W,14542,90,lingerie,W,154014
W,03842,50,feminine,W,087296
W,42244,60,minimal,W,154044
W,30483,80,bold,M,012653
W,02967,10,sportivecasual,M,114775
W,06781,70,hippie,M,007532
W,10135,50,ivy,M,146461
W,16247,70,hippie,M,009270
W,19010,00,oriental,W,102696
W,00629,50,feminine,W,172209
W,24493,70,hippie,M,037422
W,45743,70,punk,W,161395
W,06458,60,minimal,W,124686
W,17081,19,normcore,M,075365
W,00489,60,mods,M,211521
W,13211,80,powersuit,W,131168
W,02230,60,space,W,128481
W,18759,50,feminine,W,029340
W,18093,00,ecology,W,123308
W,12030,80,powersuit,W,029851
W,07184,10,sportivecasual,M,001982
W,06629,90,hiphop,M,094218
W,02030,50,feminine,W,207970
W,19041,50,classic,W,173268
W,17909,60,mods,M,090528
W,15448,70,hippie,M,040374
W,07445,80,bodyconscious,W,098346
W,16057,70,hippie,M,045773
W,05893,90,hiphop,M,121690
W,15058,00,ecology,W,121996
W,13570,00,oriental,W,161279
W,15177,60,mods,M,092987
W,01780,00,metrosexual,M,085866
T,00770,60,minimal,W,047820
W,01962,60,minimal,W,032766
W,07944,80,powersuit,W,128087
W,08808,10,athleisure,W,103759
W,25587,10,sportivecasual,M,092611
W,07130,19,normcore,M,142689
W,15279,80,bold,M,113918
W,12082,80,bold,M,230056
W,15440,70,hippie,M,095974
W,35091,80,powersuit,W,084542
W,17601,70,hippie,M,137075
W,15120,60,mods,M,121335
W,01550,60,mods,M,135873
W,15593,70,hippie,M,048460
W,01463,60,mods,M,049397
W,03945,50,classic,W,036702
W,06636,50,ivy,M,121727
W,14872,80,powersuit,W,129684
W,11804,00,oriental,W,087707
W,03152,50,feminine,W,117919
W,19964,80,powersuit,W,004952
W,00760,19,normcore,W,110956
W,11793,50,classic,W,039115
W,11983,90,kitsch,W,081734
W,06926,90,hiphop,M,095146
W,09524,50,classic,W,104790
W,01236,10,sportivecasual,W,039575
W,16082,60,mods,M,121737
W,05240,10,sportivecasual,W,005474
W,09217,00,metrosexual,M,101940
W,17962,50,ivy,M,135060
W,27042,60,mods,M,055659
T,14441,19,normcore,W,203972
W,17174,50,ivy,M,135052
W,09157,60,mods,M,070520
W,05211,60,popart,W,076798
W,04885,90,lingerie,W,164153
W,44153,10,sportivecasual,W,154057
W,26489,70,hippie,M,180500
W,16642,50,ivy,M,142882
W,05948,50,classic,W,168449
W,19067,50,classic,W,009099
W,15504,70,hippie,M,092607
W,02919,60,mods,M,073324
W,15828,90,hiphop,M,138363
W,14831,60,space,W,125193
W,18120,50,classic,W,125476
W,07412,70,disco,W,085322
W,05652,10,athleisure,W,118492
W,26001,00,metrosexual,M,064728
W,15404,50,ivy,M,036860
W,05345,50,classic,W,029881
W,06540,00,metrosexual,M,135860
W,18814,90,kitsch,W,120377
W,15899,80,bold,M,084525
W,52586,50,ivy,M,066732
W,64047,10,sportivecasual,W,079778
W,22717,60,popart,W,115439
W,06657,60,mods,M,081393
W,17476,60,mods,M,069243
W,04020,90,lingerie,W,020101
W,24242,60,mods,M,143957
W,18546,50,classic,W,219280
W,05458,10,athleisure,W,133653
W,45460,70,disco,W,015389
W,12230,80,bold,M,109407
